ID,original_date,modis_date
13589_ID,2011-06-11,2011-06-15 00:00:00.000000000
13590_ID,2011-06-11,
13591_ID,2011-06-11,2011-06-15 00:00:00.000000000
13592_ID,2011-06-11,
13593_ID,2011-06-11,2011-06-15 00:00:00.000000000
14241_ID,2011-11-23,2011-12-01 00:00:00.000000000
13978_ID,2011-11-23,2011-11-30 23:59:59.999998976
13982_ID,2011-11-24,2011-12-01 00:00:00.000000000
14239_ID,2012-01-17,2011-12-04 11:59:59.999999744
14240_ID,2012-01-17,2011-10-29 23:59:59.999999744
14242_ID,2011-11-21,2011-11-01 23:59:59.999999744
14243_ID,2011-11-23,2011-11-22 00:00:00.000000000
14244_ID,2011-11-23,2011-11-30 23:59:59.999999744
14245_ID,2011-11-22,2011-12-03 00:00:00.000000000
13885_ID,2011-02-22,
13739_ID,2011-05-16,2011-12-01 00:00:00.000000000
13740_ID,2011-05-16,2011-12-01 00:00:00.000000000
13784_ID,2011-05-13,2011-04-23 00:00:00.000000000
13785_ID,2011-05-13,2011-05-14 00:00:00.000000000
13723_ID,2011-04-15,2010-11-03 00:00:00.000000000
13726_ID,2011-04-15,
13727_ID,2011-05-14,
13728_ID,2011-05-14,2011-05-13 00:00:00.000000000
13729_ID,2011-05-14,2011-05-27 00:00:00.000000000
13730_ID,2011-05-14,
13756_ID,2011-05-15,2011-12-01 00:00:00.000000000
13757_ID,2011-05-15,2011-11-22 00:00:00.000000000
13768_ID,2011-05-16,2011-12-01 00:00:00.000000000
13769_ID,2011-05-16,2010-11-19 00:00:00.000000000
13770_ID,2011-05-16,2011-12-01 00:00:00.000000000
13771_ID,2011-05-16,2011-12-01 00:00:00.000000000
13772_ID,2011-05-16,2011-12-01 00:00:00.000000000
13773_ID,2011-05-16,2011-05-25 12:00:00.000000000
13796_ID,2011-05-16,2011-05-25 00:00:00.000000256
13797_ID,2011-05-16,2011-05-25 00:00:00.000000000
13798_ID,2011-05-16,2011-05-25 00:00:00.000000000
13799_ID,2011-05-16,
13800_ID,2011-05-16,2011-05-25 00:00:00.000000000
13801_ID,2011-05-16,
13802_ID,2011-05-16,2011-05-25 00:00:00.000000000
13803_ID,2011-05-16,
13804_ID,2011-05-16,
13805_ID,2011-05-16,2011-05-25 00:00:00.000000000
13806_ID,2011-05-16,2011-05-18 00:00:00.000000000
13807_ID,2011-05-16,2011-05-25 00:00:00.000000000
02461_ID,2011-10-16,
02666_ID,2011-11-01,2011-11-15 00:00:00.000000000
02667_ID,2011-11-01,
14175_ID,2011-10-20,2011-10-30 00:00:00.000000000
14177_ID,2011-09-14,
02660_ID,2011-11-16,
02661_ID,2011-11-21,2011-11-22 00:00:00.000000256
02662_ID,2011-10-11,2011-11-22 00:00:00.000000000
02663_ID,2011-10-11,
02668_ID,2011-09-09,
02669_ID,2011-11-12,
01153_ID,2011-05-01,
02182_ID,2011-06-15,2011-05-07 00:00:00.000000000
02191_ID,2011-05-12,2011-05-16 00:00:00.000000000
02181_ID,2011-05-09,2011-05-07 00:00:00.000000000
02184_ID,2011-05-09,2011-05-13 00:00:00.000000000
02185_ID,2011-05-15,
02189_ID,2011-05-16,2011-05-18 00:00:00.000000000
02237_ID,2011-05-27,
02238_ID,2011-05-27,
02192_ID,2011-05-12,2010-10-18 00:00:00.000000000
02193_ID,2011-05-12,
02475_ID,2011-10-11,
02628_ID,2011-10-05,2011-10-14 00:00:00.000000000
02629_ID,2011-08-28,
02631_ID,2011-08-27,2011-05-18 00:00:00.000000000
02635_ID,2011-11-16,2011-11-15 00:00:00.000000000
02636_ID,2011-09-11,
02652_ID,2011-10-20,2011-10-21 00:00:00.000000000
02655_ID,2011-11-19,2011-11-22 00:00:00.000000000
02657_ID,2011-11-12,
02623_ID,2011-11-20,
02625_ID,2011-11-16,2011-11-20 00:00:00.000000000
02627_ID,2011-11-12,2011-05-09 00:00:00.000000000
02630_ID,2011-07-19,
02632_ID,2011-11-16,
02637_ID,2011-10-22,2011-10-21 00:00:00.000000000
02638_ID,2011-10-22,2011-10-21 00:00:00.000000000
02642_ID,2011-10-06,
02648_ID,2011-11-12,
02650_ID,2011-10-07,
02651_ID,2011-10-17,2011-10-21 00:00:00.000000000
02653_ID,2011-11-15,2011-10-21 00:00:00.000000000
02654_ID,2011-11-15,
02445_ID,2011-02-05,2011-02-09 00:00:00.000000000
02446_ID,2011-02-06,2011-02-14 00:00:00.000000000
02213_ID,2011-05-09,
02214_ID,2011-05-16,2011-05-09 00:00:00.000000000
02219_ID,2011-05-29,2011-05-18 00:00:00.000000000
02240_ID,2011-06-09,2011-05-09 00:00:00.000000000
02215_ID,2011-05-11,
18129_ID,2012-07-01,
05264_ID,2012-07-01,
05378_ID,2012-07-01,
05563_ID,2012-07-01,
05602_ID,2012-07-01,
06891_ID,2012-07-01,
14477_ID,2012-10-12,
13965_ID,2012-02-10,2012-02-20 23:59:59.999998208
13966_ID,2012-02-10,2012-02-21 00:00:00.000000256
13967_ID,2012-02-10,2012-02-24 00:00:00.000000000
14277_ID,2012-10-06,
12221_ID,2012-11-20,2012-12-03 00:00:00.000000000
13931_ID,2012-05-28,2013-03-27 00:00:00.000000000
14141_ID,2012-05-29,
12222_ID,2012-11-15,
12367_ID,2012-11-17,2012-11-21 00:00:00.000000000
15829_ID,2012-11-24,2012-11-17 00:00:00.000000000
13958_ID,2012-03-12,2012-03-17 00:00:00.000000000
14266_ID,2012-12-10,
14095_ID,2012-06-24,2012-06-30 00:00:00.000000000
14096_ID,2012-06-24,2012-06-30 00:00:00.000000000
14097_ID,2012-06-26,
14109_ID,2012-06-18,
14110_ID,2012-06-18,
14112_ID,2012-06-18,
14186_ID,2012-06-07,
14220_ID,2012-06-26,
14223_ID,2012-06-26,2012-06-18 00:00:00.000000000
14224_ID,2012-06-26,
14225_ID,2012-06-26,
12236_ID,2012-09-16,
12249_ID,2012-07-01,
15828_ID,2012-10-26,2012-10-27 00:00:00.000000000
14357_ID,2012-11-15,
13991_ID,2012-04-01,2012-04-07 00:00:00.000000000
14154_ID,2012-05-29,2012-06-02 00:00:00.000000000
15831_ID,2012-11-22,2012-11-16 23:59:59.999999488
13942_ID,2012-01-08,
02689_ID,2012-09-15,2011-10-19 00:00:00.000000000
14164_ID,2012-05-30,
04032_ID,2012-10-20,2013-11-09 00:00:00.000000000
04033_ID,2012-10-25,2012-10-27 00:00:00.000000000
04035_ID,2012-11-09,
04034_ID,2012-11-09,
02472_ID,2012-01-29,2012-02-05 00:00:00.000000256
02710_ID,2012-10-10,
02713_ID,2012-10-06,2012-10-18 00:00:00.000000000
02620_ID,2012-05-26,2012-06-03 00:00:00.000000000
01151_ID,2012-09-15,2012-09-23 00:00:00.000000000
01155_ID,2012-09-15,2012-09-16 00:00:00.000000000
02618_ID,2012-06-05,2011-11-22 00:00:00.000000000
02621_ID,2012-05-30,
01163_ID,2012-11-19,2012-11-17 00:00:00.000000000
01164_ID,2012-11-15,
02619_ID,2012-05-25,2012-05-27 00:00:00.000000000
02883_ID,2013-04-30,
05256_ID,2013-07-01,
05295_ID,2013-07-01,
05336_ID,2013-07-01,
14280_ID,2013-01-03,
14510_ID,2013-12-09,
14511_ID,2013-11-01,
20156_ID,2013-10-18,
14259_ID,2013-01-01,2013-01-02 00:00:00.000000000
17956_ID,2013-02-13,2013-02-19 00:00:00.000000000
14725_ID,2013-11-04,
14788_ID,2013-12-12,2013-12-13 00:00:00.000000512
14736_ID,2013-12-11,2013-12-13 00:00:00.000000000
14747_ID,2013-12-06,2013-11-02 00:00:00.000000000
14762_ID,2013-12-11,2013-12-13 00:00:00.000000000
14785_ID,2013-11-28,2013-11-09 00:00:00.000000000
14786_ID,2013-11-28,
14787_ID,2013-11-28,
14789_ID,2013-12-19,
14791_ID,2013-12-12,2013-12-13 00:00:00.000000000
14793_ID,2013-11-21,
14796_ID,2013-12-28,
14797_ID,2013-11-15,2013-11-09 00:00:00.000000000
14798_ID,2013-11-21,
11869_ID,2013-06-21,
14446_ID,2013-06-12,2012-06-30 00:00:00.000000000
14274_ID,2013-02-12,2013-02-19 00:00:00.000000000
11929_ID,2013-04-30,2013-11-09 00:00:00.000000000
14643_ID,2013-07-02,2013-09-29 12:00:00.000000000
14567_ID,2013-11-08,2013-11-08 00:00:00.000000000
14568_ID,2013-11-08,2013-10-28 00:00:00.000000000
14573_ID,2013-11-08,2013-11-16 00:00:00.000000000
14630_ID,2013-11-08,
14634_ID,2013-11-08,
14808_ID,2013-12-10,
14810_ID,2013-11-28,2013-11-09 00:00:00.000000000
02912_ID,2013-11-08,
02913_ID,2013-11-08,
02918_ID,2013-11-08,2013-10-28 00:00:00.000000000
02921_ID,2013-11-08,2013-11-13 00:00:00.000000000
02922_ID,2013-11-08,2013-10-28 00:00:00.000000000
02923_ID,2013-11-08,
02924_ID,2013-11-14,2013-10-28 00:00:00.000000000
01166_ID,2013-05-25,2012-06-03 00:00:00.000000000
01310_ID,2013-05-17,
01312_ID,2013-05-17,
01313_ID,2013-05-17,
01896_ID,2013-02-18,2013-02-19 00:00:00.000000000
02712_ID,2013-02-04,2013-02-12 00:00:00.000000000
02718_ID,2013-02-28,2013-03-07 00:00:00.000000000
01158_ID,2013-05-23,
02998_ID,2013-12-30,2014-01-05 00:00:00.000000000
03099_ID,2013-10-14,2013-10-17 00:00:00.000000000
03101_ID,2013-10-22,2013-10-27 23:59:59.999999744
03104_ID,2013-10-23,2013-10-28 00:00:00.000000512
03105_ID,2013-10-25,2013-10-28 00:00:00.000000000
03106_ID,2013-10-25,
03107_ID,2013-10-28,2013-10-30 00:00:00.000000000
03096_ID,2013-10-14,
03097_ID,2013-10-21,
03103_ID,2013-10-02,2013-10-14 00:00:00.000000000
03108_ID,2013-11-03,
15181_ID,2014-12-17,2014-12-25 00:00:00.000000000
15183_ID,2014-12-14,2014-12-18 00:00:00.000000000
15184_ID,2014-12-10,2014-12-14 00:00:00.000000000
15185_ID,2014-12-10,2014-12-18 00:00:00.000000000
15229_ID,2014-11-05,2014-08-23 00:00:00.000000000
15111_ID,2014-12-18,2014-12-25 00:00:00.000000000
15179_ID,2014-10-15,2014-10-22 00:00:00.000000000
15197_ID,2014-12-16,2014-12-25 00:00:00.000000000
15211_ID,2014-10-14,
15221_ID,2014-12-24,
15222_ID,2014-12-24,
15225_ID,2014-12-03,2014-10-13 00:20:29.704462336
15230_ID,2014-12-30,2014-11-25 00:00:00.000000000
14908_ID,2014-09-22,
14911_ID,2014-09-21,2014-09-24 00:00:00.000000000
14698_ID,2014-04-24,
14737_ID,2014-04-26,
14739_ID,2014-04-10,
14740_ID,2014-04-10,
14741_ID,2014-04-09,
14743_ID,2014-04-04,2014-04-11 00:00:00.000000000
14744_ID,2014-04-24,
14745_ID,2014-04-24,
14749_ID,2014-04-04,2014-04-11 00:00:00.000000256
14790_ID,2014-01-06,2014-01-12 00:00:00.000000000
14992_ID,2014-11-19,
14993_ID,2014-09-19,2014-09-20 00:00:00.000000000
14995_ID,2014-10-14,2014-10-22 00:00:00.000000000
14998_ID,2014-11-05,
14996_ID,2014-10-28,
14997_ID,2014-10-28,2014-11-05 00:00:00.000000000
14680_ID,2014-02-24,
14686_ID,2014-04-09,
14585_ID,2014-05-13,
14733_ID,2014-01-03,2014-01-11 00:00:00.000000000
14734_ID,2014-01-18,2014-01-25 00:00:00.000000000
14799_ID,2014-06-06,2014-11-05 00:00:00.000000000
14804_ID,2014-04-03,2014-04-08 00:00:00.000000000
14806_ID,2014-01-11,2013-12-13 00:00:00.000000000
14807_ID,2014-01-09,2013-11-23 00:00:00.000000000
03148_ID,2014-12-11,
03252_ID,2014-12-08,2015-11-08 00:00:00.000000000
03255_ID,2014-10-13,
03265_ID,2014-10-10,
03266_ID,2014-10-10,2014-10-10 00:00:00.000000000
03271_ID,2014-11-15,2015-09-20 00:00:00.000000000
03272_ID,2014-12-03,
03251_ID,2014-11-05,2014-10-15 00:00:00.000000256
03260_ID,2014-10-15,2015-05-02 00:00:00.000000000
03329_ID,2014-07-01,
03330_ID,2014-07-01,2015-05-06 00:00:00.000000000
03334_ID,2014-10-17,2014-10-22 00:00:00.000000000
03342_ID,2014-08-27,2014-09-20 00:00:00.000000000
03347_ID,2014-10-30,2015-04-16 00:00:00.000000000
03014_ID,2014-01-12,2014-01-14 00:00:00.000000000
03035_ID,2014-03-12,2014-03-16 00:00:00.000000000
03415_ID,2014-12-31,2015-01-01 00:00:00.000000000
03428_ID,2014-12-21,2014-12-25 00:00:00.000000000
03070_ID,2014-06-06,
03094_ID,2014-06-05,
03253_ID,2014-10-13,2014-10-17 00:00:00.000000000
03258_ID,2014-11-04,
03268_ID,2014-10-24,2014-10-31 00:00:00.000000000
03276_ID,2014-08-11,2014-08-09 22:27:03.938559744
03317_ID,2014-09-17,2014-09-20 00:00:00.000000000
03321_ID,2014-09-18,2014-09-20 00:00:00.000000000
03322_ID,2014-11-04,
03335_ID,2014-10-14,2014-10-22 00:00:00.000000000
03336_ID,2014-09-16,
03337_ID,2014-09-25,2015-05-06 00:00:00.000000000
03348_ID,2014-10-15,2014-10-22 00:00:00.000000256
03135_ID,2015-04-21,2015-04-25 00:00:00.000000000
03655_ID,2015-11-23,2015-11-26 00:00:00.000000000
14901_ID,2015-04-29,
15113_ID,2015-03-13,
15118_ID,2015-02-24,
15123_ID,2015-01-26,
15125_ID,2015-03-14,
15133_ID,2015-03-11,2015-02-07 00:00:00.000000000
15134_ID,2015-03-16,
15139_ID,2015-03-11,2015-02-04 00:00:00.000000000
15144_ID,2015-03-12,2015-03-06 00:00:00.000000000
15148_ID,2015-03-16,2015-02-08 08:06:44.974199040
15149_ID,2015-03-16,2015-02-16 00:00:00.000000000
15182_ID,2015-04-28,2015-04-02 00:00:00.000000000
15189_ID,2015-04-21,
15190_ID,2015-04-21,
15191_ID,2015-04-20,2015-04-27 01:33:25.394121728
15196_ID,2015-03-25,2015-04-02 00:00:00.000000000
15198_ID,2015-04-07,2014-04-10 00:00:00.000000000
15199_ID,2015-05-13,2015-05-20 00:00:00.000000000
15200_ID,2015-04-28,
15201_ID,2015-04-01,2014-12-18 00:00:00.000000000
15202_ID,2015-04-01,2014-12-07 00:00:00.000000000
15210_ID,2015-03-27,2014-12-18 00:07:17.776939008
15216_ID,2015-04-20,
15217_ID,2015-04-20,2015-10-11 00:00:00.000000000
15223_ID,2015-04-21,2015-04-27 00:00:00.000000000
15226_ID,2015-04-20,2015-05-02 00:00:00.000000000
15227_ID,2015-04-20,2015-04-27 02:42:44.162874368
15228_ID,2015-04-20,2015-04-27 00:00:00.000000000
15203_ID,2015-04-17,
15306_ID,2015-10-01,2015-10-09 00:00:00.000000000
15309_ID,2015-10-14,2015-11-21 00:00:00.000000000
20174_ID,2015-11-15,2015-11-21 00:00:00.000000000
15436_ID,2015-11-21,2015-11-23 00:00:00.000000000
15439_ID,2015-12-22,2015-12-28 00:00:00.000000000
15451_ID,2015-09-25,2015-10-20 00:00:00.000000000
15453_ID,2015-10-11,2015-10-20 04:33:33.765665792
15454_ID,2015-10-27,
15455_ID,2015-11-12,2015-11-21 00:00:00.000000000
15456_ID,2015-09-22,2015-11-14 23:59:59.999999744
15457_ID,2015-11-08,2015-11-14 23:59:59.999999744
15461_ID,2015-12-17,
15463_ID,2015-12-12,
15460_ID,2015-11-11,2015-12-02 23:59:59.999999744
15507_ID,2015-11-06,2015-11-14 23:59:59.999999488
15002_ID,2015-04-21,
15003_ID,2015-04-21,
14927_ID,2015-01-09,2015-01-10 00:00:00.000000000
14932_ID,2015-02-22,2015-03-01 00:00:00.000000000
14934_ID,2015-03-12,2015-03-24 00:00:00.000000000
14938_ID,2015-05-15,
15311_ID,2015-10-07,2015-10-11 00:00:00.000000000
15573_ID,2015-12-28,
15578_ID,2015-12-28,2015-12-31 00:00:00.000000000
15001_ID,2015-05-13,
15004_ID,2015-04-26,2015-05-04 00:00:00.000000000
15005_ID,2015-05-14,2015-05-20 00:00:00.000000000
15006_ID,2015-05-05,
15314_ID,2015-10-26,2015-10-11 00:00:00.000000000
15315_ID,2016-04-16,2015-11-12 06:31:24.869547008
15316_ID,2016-04-16,2016-11-01 00:00:00.000000000
15317_ID,2015-10-17,2015-10-21 00:00:00.000000000
15318_ID,2015-09-22,2015-09-23 00:00:00.000000000
15319_ID,2015-09-26,2015-09-21 00:00:00.000000000
15322_ID,2015-11-10,
15323_ID,2015-09-03,
15000_ID,2015-04-22,
15012_ID,2015-05-15,2015-10-21 00:00:00.000000000
15013_ID,2015-05-15,
15017_ID,2015-06-30,
15018_ID,2015-06-30,
15320_ID,2015-10-17,2015-10-21 00:00:00.000000000
15533_ID,2015-09-17,
15536_ID,2015-09-21,2015-10-01 00:04:29.537558272
15434_ID,2015-12-11,2015-10-11 00:00:00.000000000
15466_ID,2015-12-16,2014-12-18 00:00:00.000000000
15488_ID,2015-12-01,2015-12-10 00:42:09.117488640
15489_ID,2015-12-01,2015-12-10 00:00:00.000000000
15528_ID,2015-10-21,2015-11-05 00:00:00.000000512
15529_ID,2015-11-06,2015-11-16 23:59:59.999998720
15530_ID,2015-11-06,2015-11-17 00:00:00.000000000
15531_ID,2015-09-09,2015-12-21 00:00:00.000000000
15535_ID,2015-10-07,2015-10-15 02:41:25.459940352
15541_ID,2015-09-24,
15542_ID,2015-09-24,2015-10-08 00:00:00.000000000
15546_ID,2015-09-17,
14941_ID,2015-05-15,
15579_ID,2015-12-10,2015-12-17 00:00:00.000000000
03151_ID,2015-05-15,
03152_ID,2015-01-05,
03159_ID,2015-01-05,2015-11-03 00:00:00.000000000
03167_ID,2015-05-15,
03168_ID,2015-05-18,
03172_ID,2015-01-30,2015-02-07 00:00:00.000000000
03992_ID,2015-11-21,2016-05-15 12:00:00.000000000
03257_ID,2015-04-26,2015-10-07 00:00:00.000000000
03273_ID,2015-05-15,2015-05-24 00:00:00.000000256
03644_ID,2015-09-25,2015-10-07 00:00:00.000000000
03646_ID,2015-09-18,2015-09-23 00:00:00.000000000
03648_ID,2015-09-30,2015-10-06 23:59:59.999999488
03649_ID,2015-11-06,2015-10-20 03:32:28.000000000
03650_ID,2015-11-11,2015-11-15 00:00:00.000000000
03651_ID,2015-11-24,2015-11-08 00:00:00.000000000
03657_ID,2015-10-08,2015-10-07 00:00:00.000000000
03658_ID,2015-09-24,2016-01-13 00:00:00.000000000
03660_ID,2015-09-18,2015-09-23 00:00:00.000000000
03274_ID,2015-04-26,2015-05-02 00:00:00.000000000
03659_ID,2015-10-09,2015-10-10 23:59:59.999999744
03662_ID,2015-10-24,2015-10-29 00:00:00.000000000
03663_ID,2015-10-24,2015-10-22 00:00:00.000000000
03664_ID,2015-10-24,2015-10-29 00:00:00.000000000
03600_ID,2015-04-01,
03603_ID,2015-09-16,2015-02-07 00:00:00.000000000
04044_ID,2015-09-16,
04045_ID,2015-09-16,
04046_ID,2015-09-16,
04049_ID,2015-09-16,
04050_ID,2015-09-16,
04052_ID,2015-09-16,
04054_ID,2015-09-16,
04056_ID,2015-09-16,
03611_ID,2015-08-27,
03620_ID,2015-09-27,2015-10-08 23:27:31.776235264
03420_ID,2015-01-06,
03421_ID,2015-01-10,2015-01-08 00:00:00.000000000
03438_ID,2015-02-08,2015-09-28 00:00:00.000000000
03439_ID,2015-02-02,2015-11-26 00:00:00.000000000
03440_ID,2015-03-03,2015-02-07 00:00:00.000000000
03441_ID,2015-03-03,2015-02-06 00:00:00.000000000
03445_ID,2015-02-06,2015-07-23 12:00:00.000000000
03553_ID,2015-05-16,2015-05-11 00:00:00.000000000
03634_ID,2015-11-15,2015-11-17 00:00:00.000000000
03637_ID,2015-11-16,2015-11-22 00:00:00.000000000
03639_ID,2015-11-15,2015-11-25 23:59:59.999999744
03795_ID,2015-09-09,2015-09-16 00:00:00.000000000
03803_ID,2015-12-18,
03931_ID,2015-09-23,2015-09-25 00:00:00.000000000
03118_ID,2015-06-10,2015-01-08 00:00:00.000000000
03275_ID,2015-04-20,2015-04-25 00:00:00.000000000
03323_ID,2015-04-19,2015-04-25 00:00:00.000000256
03324_ID,2015-04-24,
03349_ID,2015-05-12,2015-05-25 00:00:00.000000256
03406_ID,2015-06-11,
03407_ID,2015-05-12,2015-05-19 23:59:59.999999744
03408_ID,2015-05-13,2015-05-22 23:59:59.999999744
03409_ID,2015-04-28,2015-05-04 00:00:00.000000000
03621_ID,2015-09-27,2015-09-29 08:58:33.595149056
03318_ID,2015-05-13,
03326_ID,2015-05-21,
03609_ID,2015-09-21,2015-09-23 00:00:00.000000256
03616_ID,2015-09-03,2015-09-11 00:00:00.000000000
03617_ID,2015-09-18,2015-09-16 00:00:00.000000256
03618_ID,2015-09-21,2015-09-22 23:59:30.874554880
03619_ID,2015-09-25,2015-09-28 00:00:00.000000256
03626_ID,2015-10-16,
03627_ID,2015-10-16,2015-11-10 00:00:00.000000256
03629_ID,2015-10-28,2015-11-03 00:00:00.000000000
03631_ID,2015-11-04,2015-11-17 00:00:00.000000000
03632_ID,2015-11-07,
03984_ID,2015-07-01,
15334_ID,2016-01-14,
15554_ID,2016-01-01,2016-01-08 00:00:00.000000000
15906_ID,2016-10-23,
20175_ID,2016-03-21,
15556_ID,2016-05-20,
15899_ID,2016-10-12,
15904_ID,2016-10-25,
20177_ID,2016-09-14,
16138_ID,2016-11-30,2016-12-10 00:00:00.000000256
16139_ID,2016-11-30,
15441_ID,2016-01-10,
15443_ID,2016-03-30,2016-04-02 00:00:00.000000000
15931_ID,2016-11-15,2016-11-19 00:00:00.000000000
15459_ID,2016-04-02,
15464_ID,2016-03-19,2016-03-30 00:00:00.000000000
15465_ID,2016-03-21,
15467_ID,2016-04-06,
15468_ID,2016-04-06,
15469_ID,2016-04-06,
15470_ID,2016-04-06,
15473_ID,2016-04-06,
15475_ID,2016-04-09,2016-11-05 00:00:00.000000000
15476_ID,2016-04-23,
15506_ID,2016-04-22,
15508_ID,2016-04-21,2016-11-19 00:00:00.000000000
15509_ID,2016-04-21,
15940_ID,2016-11-28,2016-12-09 00:00:00.000000000
15943_ID,2016-11-01,2016-11-05 00:07:00.317641728
15946_ID,2016-11-21,
15947_ID,2016-11-08,2016-11-19 00:00:00.000000512
15948_ID,2016-11-08,
15949_ID,2016-12-05,2016-12-14 00:00:00.000000000
15950_ID,2016-12-05,
15955_ID,2016-12-06,
15981_ID,2016-10-22,2016-11-02 23:59:59.999999488
15452_ID,2016-03-22,
15944_ID,2016-11-21,2016-11-26 00:00:00.000000000
15945_ID,2016-11-21,2016-12-23 00:00:00.000000000
15474_ID,2016-04-05,
15502_ID,2016-05-04,
15991_ID,2016-10-19,2016-11-01 00:00:00.000000000
15992_ID,2016-10-24,2016-11-14 00:00:00.000000000
